Date,Day_of_Week,LineName,Route_Type,DepartureTime,Hour_of_Day,Live_Traffic_Index,Actual_Delay_Minutes
2024-04-22,Monday,598,Commuter Express,15:00:00,15,1.6,3
2024-04-22,Monday,598,Commuter Express,16:00:00,16,1.7,11
2024-04-22,Monday,598,Commuter Express,17:00:00,17,4.2,16
2024-04-22,Monday,598,Commuter Express,18:00:00,18,1.5,14
2024-04-23,Tuesday,597,City Service,08:00:00,8,1.1,8
2024-04-23,Tuesday,597,City Service,09:00:00,9,2.4,16
2024-04-23,Tuesday,597,City Service,10:00:00,10,1.3,6
2024-04-23,Tuesday,597,City Service,11:00:00,11,1.1,6
2024-04-23,Tuesday,597,City Service,12:00:00,12,0.6,4
2024-04-23,Tuesday,597,City Service,13:00:00,13,0.9,1
2024-04-23,Tuesday,597,City Service,14:00:00,14,0.8,6
2024-04-23,Tuesday,597,City Service,15:00:00,15,1.6,4
2024-04-23,Tuesday,597,City Service,16:00:00,16,3.2,16
2024-04-23,Tuesday,597,City Service,17:00:00,17,1.8,9
2024-04-23,Tuesday,597,City Service,18:00:00,18,2.3,13
2024-04-23,Tuesday,598,Commuter Express,08:00:00,8,3.7,16
2024-04-23,Tuesday,598,Commuter Express,09:00:00,9,3.6,12
2024-04-23,Tuesday,598,Commuter Express,10:00:00,10,0.0,6
2024-04-23,Tuesday,598,Commuter Express,11:00:00,11,0.6,4
2024-04-23,Tuesday,598,Commuter Express,12:00:00,12,0.1,2
2024-04-23,Tuesday,598,Commuter Express,13:00:00,13,0.4,3
2024-04-23,Tuesday,598,Commuter Express,14:00:00,14,0.7,7
2024-04-23,Tuesday,598,Commuter Express,15:00:00,15,0.4,8
2024-04-23,Tuesday,598,Commuter Express,16:00:00,16,2.6,10
2024-04-23,Tuesday,598,Commuter Express,17:00:00,17,3.5,13
2024-04-23,Tuesday,598,Commuter Express,18:00:00,18,4.0,15
2024-04-24,Wednesday,597,City Service,08:00:00,8,1.5,12
2024-04-24,Wednesday,597,City Service,09:00:00,9,2.9,15
2024-04-24,Wednesday,597,City Service,10:00:00,10,0.2,5
2024-04-24,Wednesday,597,City Service,11:00:00,11,0.0,0
2024-04-24,Wednesday,597,City Service,12:00:00,12,0.0,2
2024-04-24,Wednesday,597,City Service,13:00:00,13,0.0,4
2024-04-24,Wednesday,597,City Service,14:00:00,14,0.6,6
2024-04-24,Wednesday,597,City Service,15:00:00,15,1.5,7
2024-04-24,Wednesday,597,City Service,16:00:00,16,0.7,10
2024-04-24,Wednesday,597,City Service,17:00:00,17,4.4,17
2024-04-24,Wednesday,597,City Service,18:00:00,18,3.1,11
2024-04-24,Wednesday,598,Commuter Express,08:00:00,8,2.5,9
2024-04-24,Wednesday,598,Commuter Express,09:00:00,9,0.3,8
2024-04-24,Wednesday,598,Commuter Express,10:00:00,10,1.3,5
2024-04-24,Wednesday,598,Commuter Express,11:00:00,11,0.2,5
2024-04-24,Wednesday,598,Commuter Express,12:00:00,12,1.9,9
2024-04-24,Wednesday,598,Commuter Express,13:00:00,13,0.9,11
2024-04-24,Wednesday,598,Commuter Express,14:00:00,14,1.6,10
2024-04-24,Wednesday,598,Commuter Express,15:00:00,15,0.2,5
2024-04-24,Wednesday,598,Commuter Express,16:00:00,16,3.6,20
2024-04-24,Wednesday,598,Commuter Express,17:00:00,17,1.1,12
2024-04-24,Wednesday,598,Commuter Express,18:00:00,18,0.3,7
2024-04-25,Thursday,597,City Service,08:00:00,8,1.6,4
2024-04-25,Thursday,597,City Service,09:00:00,9,4.3,16
2024-04-25,Thursday,597,City Service,10:00:00,10,0.7,4
2024-04-25,Thursday,597,City Service,11:00:00,11,0.0,6
2024-04-25,Thursday,597,City Service,12:00:00,12,0.0,2
2024-04-25,Thursday,597,City Service,13:00:00,13,2.2,7
2024-04-25,Thursday,597,City Service,14:00:00,14,1.5,7
2024-04-25,Thursday,597,City Service,15:00:00,15,0.3,8
2024-04-25,Thursday,597,City Service,16:00:00,16,1.3,12
2024-04-25,Thursday,597,City Service,17:00:00,17,3.5,16
2024-04-25,Thursday,597,City Service,18:00:00,18,3.0,15
2024-04-25,Thursday,598,Commuter Express,08:00:00,8,0.9,11
2024-04-25,Thursday,598,Commuter Express,09:00:00,9,0.9,11
2024-04-25,Thursday,598,Commuter Express,10:00:00,10,1.8,3
2024-04-25,Thursday,598,Commuter Express,11:00:00,11,2.2,4
2024-04-25,Thursday,598,Commuter Express,12:00:00,12,1.8,6
2024-04-25,Thursday,598,Commuter Express,13:00:00,13,1.6,7
2024-04-25,Thursday,598,Commuter Express,14:00:00,14,1.8,4
2024-04-25,Thursday,598,Commuter Express,15:00:00,15,0.7,2
2024-04-25,Thursday,598,Commuter Express,16:00:00,16,4.6,17
2024-04-25,Thursday,598,Commuter Express,17:00:00,17,1.4,14
2024-04-25,Thursday,598,Commuter Express,18:00:00,18,2.2,11
2024-04-26,Friday,597,City Service,08:00:00,8,4.2,20
2024-04-26,Friday,597,City Service,09:00:00,9,3.1,9
2024-04-26,Friday,597,City Service,10:00:00,10,2.1,4
2024-04-26,Friday,597,City Service,11:00:00,11,2.3,5
2024-04-26,Friday,597,City Service,12:00:00,12,2.1,8
2024-04-26,Friday,597,City Service,13:00:00,13,1.5,7
2024-04-26,Friday,597,City Service,14:00:00,14,0.0,1
2024-04-26,Friday,597,City Service,15:00:00,15,2.7,9
2024-04-26,Friday,597,City Service,16:00:00,16,4.7,16
2024-04-26,Friday,597,City Service,17:00:00,17,4.3,19
2024-04-26,Friday,597,City Service,18:00:00,18,1.1,9
2024-04-26,Friday,598,Commuter Express,08:00:00,8,3.0,14
2024-04-26,Friday,598,Commuter Express,09:00:00,9,1.6,12
2024-04-26,Friday,598,Commuter Express,10:00:00,10,1.6,7
2024-04-26,Friday,598,Commuter Express,11:00:00,11,0.6,5
2024-04-26,Friday,598,Commuter Express,12:00:00,12,1.8,8
2024-04-26,Friday,598,Commuter Express,13:00:00,13,2.2,6
2024-04-26,Friday,598,Commuter Express,14:00:00,14,0.0,5
2024-04-26,Friday,598,Commuter Express,15:00:00,15,2.1,8
2024-04-26,Friday,598,Commuter Express,16:00:00,16,2.3,11
2024-04-26,Friday,598,Commuter Express,17:00:00,17,2.6,15
2024-04-26,Friday,598,Commuter Express,18:00:00,18,2.4,17
2024-04-27,Saturday,597,City Service,08:00:00,8,0.6,6
2024-04-27,Saturday,597,City Service,09:00:00,9,1.5,3
2024-04-27,Saturday,597,City Service,10:00:00,10,1.9,3
2024-04-27,Saturday,597,City Service,11:00:00,11,1.2,2
2024-04-27,Saturday,597,City Service,12:00:00,12,2.0,3
2024-04-27,Saturday,597,City Service,13:00:00,13,0.2,3
2024-04-27,Saturday,597,City Service,14:00:00,14,1.2,2
2024-04-27,Saturday,597,City Service,15:00:00,15,0.9,4
2024-04-27,Saturday,597,City Service,16:00:00,16,1.8,6
2024-04-27,Saturday,597,City Service,17:00:00,17,0.1,7
2024-04-27,Saturday,597,City Service,18:00:00,18,2.3,7
2024-04-27,Saturday,598,Commuter Express,08:00:00,8,0.8,6
2024-04-27,Saturday,598,Commuter Express,09:00:00,9,2.9,12
2024-04-27,Saturday,598,Commuter Express,10:00:00,10,1.5,3
2024-04-27,Saturday,598,Commuter Express,11:00:00,11,1.1,4
2024-04-27,Saturday,598,Commuter Express,12:00:00,12,0.8,3
2024-04-27,Saturday,598,Commuter Express,13:00:00,13,2.3,5
2024-04-27,Saturday,598,Commuter Express,14:00:00,14,0.3,3
2024-04-27,Saturday,598,Commuter Express,15:00:00,15,0.0,3
2024-04-27,Saturday,598,Commuter Express,16:00:00,16,0.9,9
2024-04-27,Saturday,598,Commuter Express,17:00:00,17,0.8,6
2024-04-27,Saturday,598,Commuter Express,18:00:00,18,0.0,6
2024-04-28,Sunday,597,City Service,08:00:00,8,0.6,9
2024-04-28,Sunday,597,City Service,09:00:00,9,0.4,7
2024-04-28,Sunday,597,City Service,10:00:00,10,0.0,2
2024-04-28,Sunday,597,City Service,11:00:00,11,0.0,3
2024-04-28,Sunday,597,City Service,12:00:00,12,1.9,4
2024-04-28,Sunday,597,City Service,13:00:00,13,0.0,1
2024-04-28,Sunday,597,City Service,14:00:00,14,0.0,2
2024-04-28,Sunday,597,City Service,15:00:00,15,0.0,2
2024-04-28,Sunday,597,City Service,16:00:00,16,1.6,8
2024-04-28,Sunday,597,City Service,17:00:00,17,2.5,5
2024-04-28,Sunday,597,City Service,18:00:00,18,1.5,10
2024-04-28,Sunday,598,Commuter Express,08:00:00,8,0.0,6
2024-04-28,Sunday,598,Commuter Express,09:00:00,9,2.8,7
2024-04-28,Sunday,598,Commuter Express,10:00:00,10,0.5,2
2024-04-28,Sunday,598,Commuter Express,11:00:00,11,0.0,2
2024-04-28,Sunday,598,Commuter Express,12:00:00,12,0.0,2
2024-04-28,Sunday,598,Commuter Express,13:00:00,13,1.4,2
2024-04-28,Sunday,598,Commuter Express,14:00:00,14,1.5,3
2024-04-28,Sunday,598,Commuter Express,15:00:00,15,0.2,2
2024-04-28,Sunday,598,Commuter Express,16:00:00,16,1.1,7
2024-04-28,Sunday,598,Commuter Express,17:00:00,17,1.1,1
2024-04-28,Sunday,598,Commuter Express,18:00:00,18,1.8,8
2024-04-29,Monday,597,City Service,08:00:00,8,4.9,17
2024-04-29,Monday,597,City Service,09:00:00,9,3.4,19
2024-04-29,Monday,597,City Service,10:00:00,10,1.6,9
2024-04-29,Monday,597,City Service,11:00:00,11,2.1,7
2024-04-29,Monday,597,City Service,12:00:00,12,2.7,7
2024-04-29,Monday,597,City Service,13:00:00,13,1.0,4
2024-04-29,Monday,597,City Service,14:00:00,14,1.2,6
2024-04-29,Monday,597,City Service,15:00:00,15,0.4,7
2024-04-29,Monday,597,City Service,16:00:00,16,0.8,10
2024-04-29,Monday,597,City Service,17:00:00,17,4.7,17
2024-04-29,Monday,597,City Service,18:00:00,18,3.3,11
2024-04-29,Monday,598,Commuter Express,08:00:00,8,1.6,10
2024-04-29,Monday,598,Commuter Express,09:00:00,9,2.5,15
2024-04-29,Monday,598,Commuter Express,10:00:00,10,0.8,5
2024-04-29,Monday,598,Commuter Express,11:00:00,11,1.1,6
2024-04-29,Monday,598,Commuter Express,12:00:00,12,3.3,10
2024-04-29,Monday,598,Commuter Express,13:00:00,13,2.2,6
2024-04-29,Monday,598,Commuter Express,14:00:00,14,1.8,4
2024-04-29,Monday,598,Commuter Express,15:00:00,15,0.2,4
2024-04-29,Monday,598,Commuter Express,16:00:00,16,5.3,23
2024-04-29,Monday,598,Commuter Express,17:00:00,17,0.7,8
2024-04-29,Monday,598,Commuter Express,18:00:00,18,2.5,13
2024-04-30,Tuesday,597,City Service,08:00:00,8,5.3,19
2024-04-30,Tuesday,597,City Service,09:00:00,9,3.4,14
2024-04-30,Tuesday,597,City Service,10:00:00,10,2.2,7
2024-04-30,Tuesday,597,City Service,11:00:00,11,2.4,7
2024-04-30,Tuesday,597,City Service,12:00:00,12,2.1,4
2024-04-30,Tuesday,597,City Service,13:00:00,13,2.5,6
2024-04-30,Tuesday,597,City Service,14:00:00,14,2.1,6
2024-04-30,Tuesday,597,City Service,15:00:00,15,0.0,5
2024-04-30,Tuesday,597,City Service,16:00:00,16,4.9,17
2024-04-30,Tuesday,597,City Service,17:00:00,17,2.5,11
2024-04-30,Tuesday,597,City Service,18:00:00,18,1.5,14
2024-04-30,Tuesday,598,Commuter Express,08:00:00,8,1.3,10
2024-04-30,Tuesday,598,Commuter Express,09:00:00,9,4.3,17
2024-04-30,Tuesday,598,Commuter Express,10:00:00,10,2.7,11
2024-04-30,Tuesday,598,Commuter Express,11:00:00,11,1.9,6
2024-04-30,Tuesday,598,Commuter Express,12:00:00,12,1.9,8
2024-04-30,Tuesday,598,Commuter Express,13:00:00,13,2.4,5
2024-04-30,Tuesday,598,Commuter Express,14:00:00,14,0.3,3
2024-04-30,Tuesday,598,Commuter Express,15:00:00,15,0.2,6
2024-04-30,Tuesday,598,Commuter Express,16:00:00,16,3.8,17
2024-04-30,Tuesday,598,Commuter Express,17:00:00,17,4.0,18
2024-04-30,Tuesday,598,Commuter Express,18:00:00,18,0.0,5
2024-05-01,Wednesday,597,City Service,08:00:00,8,3.3,18
2024-05-01,Wednesday,597,City Service,09:00:00,9,2.4,11
2024-05-01,Wednesday,597,City Service,10:00:00,10,1.9,9
2024-05-01,Wednesday,597,City Service,11:00:00,11,0.2,2
2024-05-01,Wednesday,597,City Service,12:00:00,12,1.9,5
2024-05-01,Wednesday,597,City Service,13:00:00,13,2.0,6
2024-05-01,Wednesday,597,City Service,14:00:00,14,2.4,5
2024-05-01,Wednesday,597,City Service,15:00:00,15,1.4,3
2024-05-01,Wednesday,597,City Service,16:00:00,16,3.6,13
2024-05-01,Wednesday,597,City Service,17:00:00,17,1.6,12
2024-05-01,Wednesday,597,City Service,18:00:00,18,4.3,14
2024-05-01,Wednesday,598,Commuter Express,08:00:00,8,3.8,17
2024-05-01,Wednesday,598,Commuter Express,09:00:00,9,3.7,13
2024-05-01,Wednesday,598,Commuter Express,10:00:00,10,0.0,3
2024-05-01,Wednesday,598,Commuter Express,11:00:00,11,0.0,2
2024-05-01,Wednesday,598,Commuter Express,12:00:00,12,0.2,5
2024-05-01,Wednesday,598,Commuter Express,13:00:00,13,1.5,7
2024-05-01,Wednesday,598,Commuter Express,14:00:00,14,3.2,10
2024-05-01,Wednesday,598,Commuter Express,15:00:00,15,0.2,8
2024-05-01,Wednesday,598,Commuter Express,16:00:00,16,4.7,19
2024-05-01,Wednesday,598,Commuter Express,17:00:00,17,2.1,10
2024-05-01,Wednesday,598,Commuter Express,18:00:00,18,2.8,17
2024-05-02,Thursday,597,City Service,08:00:00,8,2.2,18
2024-05-02,Thursday,597,City Service,09:00:00,9,3.9,16
2024-05-02,Thursday,597,City Service,10:00:00,10,1.4,8
2024-05-02,Thursday,597,City Service,11:00:00,11,2.3,4
2024-05-02,Thursday,597,City Service,12:00:00,12,0.1,4
2024-05-02,Thursday,597,City Service,13:00:00,13,0.7,7
2024-05-02,Thursday,597,City Service,14:00:00,14,1.9,5
2024-05-02,Thursday,597,City Service,15:00:00,15,2.3,7
2024-05-02,Thursday,597,City Service,16:00:00,16,0.2,6
2024-05-02,Thursday,597,City Service,17:00:00,17,0.5,8
2024-05-02,Thursday,597,City Service,18:00:00,18,1.2,13
2024-05-02,Thursday,598,Commuter Express,08:00:00,8,2.6,18
2024-05-02,Thursday,598,Commuter Express,09:00:00,9,1.8,16
2024-05-02,Thursday,598,Commuter Express,10:00:00,10,0.1,5
2024-05-02,Thursday,598,Commuter Express,11:00:00,11,0.5,4
2024-05-02,Thursday,598,Commuter Express,12:00:00,12,2.2,5
2024-05-02,Thursday,598,Commuter Express,13:00:00,13,1.6,8
2024-05-02,Thursday,598,Commuter Express,14:00:00,14,0.0,5
2024-05-02,Thursday,598,Commuter Express,15:00:00,15,0.3,2
2024-05-02,Thursday,598,Commuter Express,16:00:00,16,4.6,18
2024-05-02,Thursday,598,Commuter Express,17:00:00,17,0.3,9
2024-05-02,Thursday,598,Commuter Express,18:00:00,18,2.9,12
2024-05-03,Friday,597,City Service,08:00:00,8,1.4,14
2024-05-03,Friday,597,City Service,09:00:00,9,1.9,16
2024-05-03,Friday,597,City Service,10:00:00,10,3.1,8
2024-05-03,Friday,597,City Service,11:00:00,11,0.0,3
2024-05-03,Friday,597,City Service,12:00:00,12,1.8,9
2024-05-03,Friday,597,City Service,13:00:00,13,0.1,7
2024-05-03,Friday,597,City Service,14:00:00,14,1.1,8
2024-05-03,Friday,597,City Service,15:00:00,15,0.9,4
2024-05-03,Friday,597,City Service,16:00:00,16,1.2,11
2024-05-03,Friday,597,City Service,17:00:00,17,1.1,11
2024-05-03,Friday,597,City Service,18:00:00,18,2.2,18
2024-05-03,Friday,598,Commuter Express,08:00:00,8,1.3,14
2024-05-03,Friday,598,Commuter Express,09:00:00,9,4.9,19
2024-05-03,Friday,598,Commuter Express,10:00:00,10,0.6,8
2024-05-03,Friday,598,Commuter Express,11:00:00,11,2.2,4
2024-05-03,Friday,598,Commuter Express,12:00:00,12,2.4,8
2024-05-03,Friday,598,Commuter Express,13:00:00,13,1.4,7
2024-05-03,Friday,598,Commuter Express,14:00:00,14,0.0,3
2024-05-03,Friday,598,Commuter Express,15:00:00,15,0.4,4
2024-05-03,Friday,598,Commuter Express,16:00:00,16,4.9,18
2024-05-03,Friday,598,Commuter Express,17:00:00,17,1.7,8
2024-05-03,Friday,598,Commuter Express,18:00:00,18,0.0,4
2024-05-04,Saturday,597,City Service,08:00:00,8,1.3,6
2024-05-04,Saturday,597,City Service,09:00:00,9,1.0,8
2024-05-04,Saturday,597,City Service,10:00:00,10,0.0,3
2024-05-04,Saturday,597,City Service,11:00:00,11,0.2,1
2024-05-04,Saturday,597,City Service,12:00:00,12,1.5,3
2024-05-04,Saturday,597,City Service,13:00:00,13,0.0,1
2024-05-04,Saturday,597,City Service,14:00:00,14,1.4,2
2024-05-04,Saturday,597,City Service,15:00:00,15,0.0,3
2024-05-04,Saturday,597,City Service,16:00:00,16,0.3,8
2024-05-04,Saturday,597,City Service,17:00:00,17,1.3,6
2024-05-04,Saturday,597,City Service,18:00:00,18,0.1,7
2024-05-04,Saturday,598,Commuter Express,08:00:00,8,1.7,6
2024-05-04,Saturday,598,Commuter Express,09:00:00,9,1.6,7
2024-05-04,Saturday,598,Commuter Express,10:00:00,10,0.0,2
2024-05-04,Saturday,598,Commuter Express,11:00:00,11,1.2,2
2024-05-04,Saturday,598,Commuter Express,12:00:00,12,1.0,2
2024-05-04,Saturday,598,Commuter Express,13:00:00,13,0.8,1
2024-05-04,Saturday,598,Commuter Express,14:00:00,14,1.0,3
2024-05-04,Saturday,598,Commuter Express,15:00:00,15,0.1,2
2024-05-04,Saturday,598,Commuter Express,16:00:00,16,1.2,5
2024-05-04,Saturday,598,Commuter Express,17:00:00,17,0.0,6
2024-05-04,Saturday,598,Commuter Express,18:00:00,18,1.4,8
2024-05-05,Sunday,597,City Service,08:00:00,8,2.7,7
2024-05-05,Sunday,597,City Service,09:00:00,9,0.2,7
2024-05-05,Sunday,597,City Service,10:00:00,10,0.0,1
2024-05-05,Sunday,597,City Service,11:00:00,11,1.0,2
2024-05-05,Sunday,597,City Service,12:00:00,12,0.7,2
2024-05-05,Sunday,597,City Service,13:00:00,13,0.4,3
2024-05-05,Sunday,597,City Service,14:00:00,14,0.9,2
2024-05-05,Sunday,597,City Service,15:00:00,15,0.1,3
2024-05-05,Sunday,597,City Service,16:00:00,16,2.2,5
2024-05-05,Sunday,597,City Service,17:00:00,17,2.0,10
2024-05-05,Sunday,597,City Service,18:00:00,18,2.0,6
2024-05-05,Sunday,598,Commuter Express,08:00:00,8,0.2,8
2024-05-05,Sunday,598,Commuter Express,09:00:00,9,1.7,6
2024-05-05,Sunday,598,Commuter Express,10:00:00,10,0.6,2
2024-05-05,Sunday,598,Commuter Express,11:00:00,11,0.1,4
2024-05-05,Sunday,598,Commuter Express,12:00:00,12,1.0,3
2024-05-05,Sunday,598,Commuter Express,13:00:00,13,1.7,5
2024-05-05,Sunday,598,Commuter Express,14:00:00,14,0.1,3
2024-05-05,Sunday,598,Commuter Express,15:00:00,15,0.6,2
2024-05-05,Sunday,598,Commuter Express,16:00:00,16,2.2,9
2024-05-05,Sunday,598,Commuter Express,17:00:00,17,0.5,7
2024-05-05,Sunday,598,Commuter Express,18:00:00,18,1.5,7
2024-05-06,Monday,597,City Service,08:00:00,8,4.8,20
2024-05-06,Monday,597,City Service,09:00:00,9,0.7,7
2024-05-06,Monday,597,City Service,10:00:00,10,0.0,6
2024-05-06,Monday,597,City Service,11:00:00,11,1.6,7
2024-05-06,Monday,597,City Service,12:00:00,12,1.3,6
2024-05-06,Monday,597,City Service,13:00:00,13,0.1,4
2024-05-06,Monday,597,City Service,14:00:00,14,0.3,7
2024-05-06,Monday,597,City Service,15:00:00,15,1.9,6
2024-05-06,Monday,597,City Service,16:00:00,16,3.9,13
2024-05-06,Monday,597,City Service,17:00:00,17,3.3,13
2024-05-06,Monday,597,City Service,18:00:00,18,2.5,17
2024-05-06,Monday,598,Commuter Express,08:00:00,8,2.6,16
2024-05-06,Monday,598,Commuter Express,09:00:00,9,3.2,15
2024-05-06,Monday,598,Commuter Express,10:00:00,10,2.1,7
2024-05-06,Monday,598,Commuter Express,11:00:00,11,1.4,0
2024-05-06,Monday,598,Commuter Express,12:00:00,12,0.5,6
2024-05-06,Monday,598,Commuter Express,13:00:00,13,1.8,6
2024-05-06,Monday,598,Commuter Express,14:00:00,14,0.0,2
2024-05-06,Monday,598,Commuter Express,15:00:00,15,1.7,6
2024-05-06,Monday,598,Commuter Express,16:00:00,16,3.6,20
2024-05-06,Monday,598,Commuter Express,17:00:00,17,1.8,11
2024-05-06,Monday,598,Commuter Express,18:00:00,18,0.3,8
2024-05-07,Tuesday,597,City Service,08:00:00,8,4.2,17
2024-05-07,Tuesday,597,City Service,09:00:00,9,3.9,18
2024-05-07,Tuesday,597,City Service,10:00:00,10,2.1,6
2024-05-07,Tuesday,597,City Service,11:00:00,11,1.8,5
2024-05-07,Tuesday,597,City Service,12:00:00,12,0.4,6
2024-05-07,Tuesday,597,City Service,13:00:00,13,1.2,3
2024-05-07,Tuesday,597,City Service,14:00:00,14,2.3,5
2024-05-07,Tuesday,597,City Service,15:00:00,15,2.6,11
2024-05-07,Tuesday,597,City Service,16:00:00,16,2.4,13
2024-05-07,Tuesday,597,City Service,17:00:00,17,3.8,14
2024-05-07,Tuesday,597,City Service,18:00:00,18,4.6,20
2024-05-07,Tuesday,598,Commuter Express,08:00:00,8,1.2,12
2024-05-07,Tuesday,598,Commuter Express,09:00:00,9,2.0,14
2024-05-07,Tuesday,598,Commuter Express,10:00:00,10,0.4,5
2024-05-07,Tuesday,598,Commuter Express,11:00:00,11,0.5,5
2024-05-07,Tuesday,598,Commuter Express,12:00:00,12,0.5,6
2024-05-07,Tuesday,598,Commuter Express,13:00:00,13,0.4,6
2024-05-07,Tuesday,598,Commuter Express,14:00:00,14,0.9,5
2024-05-07,Tuesday,598,Commuter Express,15:00:00,15,1.5,4
2024-05-07,Tuesday,598,Commuter Express,16:00:00,16,2.9,14
2024-05-07,Tuesday,598,Commuter Express,17:00:00,17,2.9,14
2024-05-07,Tuesday,598,Commuter Express,18:00:00,18,1.0,10
2024-05-08,Wednesday,597,City Service,08:00:00,8,2.7,15
2024-05-08,Wednesday,597,City Service,09:00:00,9,1.3,11
2024-05-08,Wednesday,597,City Service,10:00:00,10,0.0,7
2024-05-08,Wednesday,597,City Service,11:00:00,11,1.7,4
2024-05-08,Wednesday,597,City Service,12:00:00,12,0.0,5
2024-05-08,Wednesday,597,City Service,13:00:00,13,0.3,5
2024-05-08,Wednesday,597,City Service,14:00:00,14,0.5,4
2024-05-08,Wednesday,597,City Service,15:00:00,15,0.7,7
2024-05-08,Wednesday,597,City Service,16:00:00,16,3.7,14
2024-05-08,Wednesday,597,City Service,17:00:00,17,2.5,12
2024-05-08,Wednesday,597,City Service,18:00:00,18,0.4,6
2024-05-08,Wednesday,598,Commuter Express,08:00:00,8,2.1,11
2024-05-08,Wednesday,598,Commuter Express,09:00:00,9,4.2,18
2024-05-08,Wednesday,598,Commuter Express,10:00:00,10,2.0,5
2024-05-08,Wednesday,598,Commuter Express,11:00:00,11,0.0,7
2024-05-08,Wednesday,598,Commuter Express,12:00:00,12,1.1,3
2024-05-08,Wednesday,598,Commuter Express,13:00:00,13,1.0,6
2024-05-08,Wednesday,598,Commuter Express,14:00:00,14,1.8,7
2024-05-08,Wednesday,598,Commuter Express,15:00:00,15,1.7,7
2024-05-08,Wednesday,598,Commuter Express,16:00:00,16,2.9,9
2024-05-08,Wednesday,598,Commuter Express,17:00:00,17,2.3,15
2024-05-08,Wednesday,598,Commuter Express,18:00:00,18,2.4,12
2024-05-09,Thursday,597,City Service,08:00:00,8,1.2,12
2024-05-09,Thursday,597,City Service,09:00:00,9,1.3,7
2024-05-09,Thursday,597,City Service,10:00:00,10,0.4,5
2024-05-09,Thursday,597,City Service,11:00:00,11,1.4,5
2024-05-09,Thursday,597,City Service,12:00:00,12,1.1,6
2024-05-09,Thursday,597,City Service,13:00:00,13,0.0,4
2024-05-09,Thursday,597,City Service,14:00:00,14,1.0,6
2024-05-09,Thursday,597,City Service,15:00:00,15,2.0,4
2024-05-09,Thursday,597,City Service,16:00:00,16,2.0,13
2024-05-09,Thursday,597,City Service,17:00:00,17,1.7,14
2024-05-09,Thursday,597,City Service,18:00:00,18,3.1,16
2024-05-09,Thursday,598,Commuter Express,08:00:00,8,2.7,10
2024-05-09,Thursday,598,Commuter Express,09:00:00,9,0.3,8
2024-05-09,Thursday,598,Commuter Express,10:00:00,10,1.7,5
2024-05-09,Thursday,598,Commuter Express,11:00:00,11,1.3,4
2024-05-09,Thursday,598,Commuter Express,12:00:00,12,0.5,5
2024-05-09,Thursday,598,Commuter Express,13:00:00,13,1.9,8
2024-05-09,Thursday,598,Commuter Express,14:00:00,14,0.0,6
2024-05-09,Thursday,598,Commuter Express,15:00:00,15,0.2,3
2024-05-09,Thursday,598,Commuter Express,16:00:00,16,2.4,14
2024-05-09,Thursday,598,Commuter Express,17:00:00,17,3.6,16
2024-05-09,Thursday,598,Commuter Express,18:00:00,18,0.8,11
2024-05-10,Friday,597,City Service,08:00:00,8,2.7,17
2024-05-10,Friday,597,City Service,09:00:00,9,2.6,16
2024-05-10,Friday,597,City Service,10:00:00,10,0.6,7
2024-05-10,Friday,597,City Service,11:00:00,11,0.9,6
2024-05-10,Friday,597,City Service,12:00:00,12,2.6,6
